question,class1,class2,wh,headWord,synomums1,synomums2,synomums3,AllCaps,AllLowerCase,AllDigits,AllLetters,others,Location,Person,Organization,Money,Percent,Date,Time,DURATION,MISC,NUMBER,SET,ORDINAL,db
Where can I get Sunday lunch in Derry or near Muff/Quigleys Point?,FOD,FODOTH,where,Derry,none,none,none,true,true,false,false,flase,1,0,0,0,0,1,0,0,0,0,0,0,   abstraction day festival fundamentalQuantity measure timePeriod timeUnit wikicatChristianFestivalsAndHolyDays wikicatDaysOfTheWeek wikicatEasternOrthodoxLiturgicalDays   q populatedPlace settlement wgs place place location populatedPlace village location abstraction administrativeDistrict area center city countyTown district educationalInstitution geographicalArea gradeSchool group institution location municipality object organization physicalEntity region school seat site socialGroup town tract urbanArea yagoGeoEntity yagoLegalActor yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCitiesInNorthernIreland wikicatCountyTownsInNorthernIreland wikicatDistrictsOfNorthernIreland wikicatEducationalInstitutionsEstablishedIn wikicatPortCitiesAndTownsInNorthernIreland wikicatPostTownsInNorthernIreland wikicatPrimarySchoolsInCountyLondonderry wikicatUniversityTownsInTheUnitedKingdom wikicatWalledTowns
Which king street pubs are showing football games?,FOD,FODBAR,which,game,game,none,none,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What are the cheapest way to travel from Glasgow to Belfast?,TRS,TRSOTH,what,way,manner,mode,style,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,0,
What are the hotel recommendation in St Peter Port for mum and daughter?,ACM,ACMHOT,what,Port,port,none,none,true,true,false,false,flase,3,0,0,0,0,0,0,0,0,0,0,0,
"What is a Quiet, scenic and cheap campsite with a route up to snowdon?",ACM,ACMBUN,what,campsite,campsite,campground,camping_site,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What are the best Chinese restaurants for a special occasion in Belfast?,FOD,FODFCA,what,restaurant,restaurant,eating_house,eating_place,true,true,false,false,flase,1,0,0,0,0,0,0,0,1,0,0,0,   q populatedPlace settlement wgs place place location populatedPlace village location school abstraction administrativeDistrict area capital center city countyTown district educationalInstitution geographicalArea gradeSchool group institution location municipality object organization physicalEntity region school seat site socialGroup town tract urbanArea yagoGeoEntity yagoLegalActor yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatBritishCapitals wikicatCapitalsInEurope wikicatCountyTownsInTheRepublicOfIreland wikicatDefunctSchoolsInNorthernIreland wikicatDistrictsOfNorthernIreland wikicatPopulatedCoastalPlacesInTheUnitedKingdom wikicatPortCities wikicatPortCitiesAndTownsInNorthernIreland wikicatPortCitiesAndTownsOfTheIrishSea wikicatPostTownsInNorthernIreland wikicatPrimarySchoolsInBelfast wikicatProposedDistrictsOfNorthernIreland wikicatUniversityTownsInIreland wikicatUniversityTownsInTheUnitedKingdom
What is the Best place to book tours in Belfast?,TGU,TGUTOP,what,place,topographic_point,place,spot,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location populatedPlace village location school abstraction administrativeDistrict area capital center city countyTown district educationalInstitution geographicalArea gradeSchool group institution location municipality object organization physicalEntity region school seat site socialGroup town tract urbanArea yagoGeoEntity yagoLegalActor yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatBritishCapitals wikicatCapitalsInEurope wikicatCountyTownsInTheRepublicOfIreland wikicatDefunctSchoolsInNorthernIreland wikicatDistrictsOfNorthernIreland wikicatPopulatedCoastalPlacesInTheUnitedKingdom wikicatPortCities wikicatPortCitiesAndTownsInNorthernIreland wikicatPortCitiesAndTownsOfTheIrishSea wikicatPostTownsInNorthernIreland wikicatPrimarySchoolsInBelfast wikicatProposedDistrictsOfNorthernIreland wikicatUniversityTownsInIreland wikicatUniversityTownsInTheUnitedKingdom
What are the best bars in Harris?,FOD,FODBAR,what,bar,barroom,bar,saloon,true,true,false,false,flase,0,1,0,0,0,0,0,0,0,0,0,0,
What is a good restaurant for a Saturday night family meal in Paignton?,FOD,FODBAK,what,restaurant,restaurant,eating_house,eating_place,true,true,false,false,flase,1,0,0,0,0,1,1,0,0,0,0,0,   abstraction act activity continuance custom day event measure practice psychologicalFeature survival timeUnit yagoPermanentlyLocatedEntity wikicatDaysOfTheWeek wikicatDeathCustoms   q populatedPlace settlement wgs place place location village administrativeDistrict artifact building district geographicalArea location municipality object physicalEntity region settlement site structure theater town tract urbanArea village whole yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatPostTownsInTheTQPostcodeArea wikicatTheatresInDevon wikicatTownsInDevon wikicatVillagesInDevon
What are the available accommodations that will allow pets on Orkney mainland?,ACM,ACMOTH,what,accommodation,adjustment,accommodation,fitting,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
Where does a Shoe repair place located near Haymarket?,TGU,TGUOTH,where,located,located,placed,set,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,
What are the museums in North wales?,TTD,TTDSIG,what,museum,museum,none,none,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What is a good boat service to Seal Spotting in Norfolk ?,TRS,TRSCRS,what,service,service,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q administrativeRegion populatedPlace region wgs administrativeArea place place location jurisdiction populatedPlace location county location object physicalEntity region yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCountiesOfEnglandEstablishedInAntiquity wikicatNon
How is the late December Weather in Moscow?,WTH,WTHOTH,how,Weather,weather,weather_condition,atmospheric_condition,true,true,false,false,flase,1,0,0,0,0,3,0,0,0,0,0,0,   q q administrativeRegion populatedPlace region wgs administrativeArea place place location jurisdiction administrativeDistrict area capital center city district geographicalArea location municipality object physicalEntity point region seat subdivision topographicPoint tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity zone wikicatCapitalsInAsia wikicatCapitalsInEurope wikicatCitiesWithMillionsOfInhabitants wikicatFederalCitiesOfRussia wikicatHeroCitiesOfTheSovietUnion wikicatSpecialEconomicZones wikicatSubdivisionsOfTheRussianEmpire
Is Stavropol safe for American tourists?,TGU,TGUHEA,other,safe,safe,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,1,0,0,0,   q populatedPlace settlement wgs place place location administrativeDistrict city district geographicalArea location municipality object physicalEntity region site tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCitiesAndTownsInStavropolKrai wikicatPopulatedPlacesEstablishedIn
What should I expect of the weather in the city Moscow in September??,WTH,WTHOTH,what,weather,weather,weather_condition,atmospheric_condition,true,true,false,false,flase,1,0,0,0,0,1,0,0,0,0,0,0,   q q administrativeRegion populatedPlace region wgs administrativeArea place place location jurisdiction administrativeDistrict area capital center city district geographicalArea location municipality object physicalEntity point region seat subdivision topographicPoint tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity zone wikicatCapitalsInAsia wikicatCapitalsInEurope wikicatCitiesWithMillionsOfInhabitants wikicatFederalCitiesOfRussia wikicatHeroCitiesOfTheSovietUnion wikicatSpecialEconomicZones wikicatSubdivisionsOfTheRussianEmpire   abstraction calendarMonth fundamentalQuantity measure timePeriod wikicatMonths
Is Uber available in Russia?,TRS,TRSTAX,other,available,available,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q country populatedPlace wgs country place place location country populatedPlace location administrativeDistrict country district location object physicalEntity region yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCentralAsianCountries wikicatCountries wikicatCountriesInEurope wikicatEastAsianCountries wikicatFederalCountries wikicatMemberStatesOfTheCommonwealthOfIndependentStates wikicatMemberStatesOfTheUnitedNations wikicatNorthAsianCountries wikicatNortheastAsianCountries wikicatRussian wikicatSlavicCountriesAndTerritories wikicatStatesAndTerritoriesEstablishedIn wikicatStatesAndTerritoriesEstablishedIn
What are the Trans-Mongolian stop recommendations?,TGU,TGUOTH,what,recommendation,recommendation,none,none,true,true,false,false,flase,0,0,0,0,0,0,0,0,1,0,0,0,
When will the Christmas Markets start this year in Moscow?,TTD,TTDSHP,when,Markets,none,none,none,true,true,false,false,flase,1,0,0,0,0,4,0,0,0,0,0,0,   dUL q holiday abstraction act activity calendarDay day event festival fundamentalQuantity holiday legalHoliday leisure look measure observation psychologicalFeature sensing sensoryActivity timeOff timePeriod vacation yagoPermanentlyLocatedEntity wikicatChristianFestivalsAndHolyDays wikicatDecemberObservances wikicatHolidays wikicatPublicHolidaysInRussia wikicatPublicHolidaysInUkraine   q q administrativeRegion populatedPlace region wgs administrativeArea place place location jurisdiction administrativeDistrict area capital center city district geographicalArea location municipality object physicalEntity point region seat subdivision topographicPoint tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity zone wikicatCapitalsInAsia wikicatCapitalsInEurope wikicatCitiesWithMillionsOfInhabitants wikicatFederalCitiesOfRussia wikicatHeroCitiesOfTheSovietUnion wikicatSpecialEconomicZones wikicatSubdivisionsOfTheRussianEmpire
What are good restaurants in Sochi or Adler?,FOD,FODBAK,what,restaurant,restaurant,eating_house,eating_place,true,true,false,false,flase,1,1,0,0,0,0,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location populatedPlace village location administrativeDistrict area city district geographicPoint geographicalArea location municipality object physicalEntity point port region site town tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCitiesAndTownsInKrasnodarKrai wikicatPopulatedCoastalPlacesInRussia wikicatPopulatedPlacesEstablishedIn wikicatPortCitiesOfTheBlackSea wikicatPortsAndHarboursOfRussia wikicatSkiAreasAndResortsInRussia wikicatSpaTowns wikicatSpaTownsInRussia abbreviation abstraction form languageUnit part relation word wikicatAbbreviations
Where can I book tours to salt mines and auschwitz?,TGU,TGUTOP,where,I,none,none,none,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What are the good hiking trails which can be accessed via Zakopane?,TTD,TTDSPO,what,hiking,none,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location administrativeDistrict area city district geographicalArea location municipality object physicalEntity region town urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCitiesAndTownsInLesserPolandVoivodeship wikicatSkiAreasAndResortsInPoland wikicatSpaTownsInPoland
Where can I buy cut Amber to make into jewelry in Sopot?,TTD,TTDSHP,where,jewelry,jewelry,jewellery,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location populatedPlace village location administrativeDistrict city county district geographicalArea location municipality object physicalEntity region region town urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCitiesAndTownsInPomeranianVoivodeship wikicatCityCountiesOfPoland wikicatLandCountiesOfPomeranianVoivodeship wikicatSpaTownsInPoland
How to travel from gdansk airport to city center?,TRS,TRSOTH,how,travel,travel,go,move,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
Are there any self-service restaurants or diners in Amsterdam?,FOD,FODBAK,other,there,,,,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q city populatedPlace settlement wgs city place place location city populatedPlace village location administrativeDistrict area capital center city district geographicPoint geographicalArea location municipality object physicalEntity point port region scene seat site tract urbanArea venue wikicat yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCapitals wikicatCapitalsInEurope wikicatCitiesInEurope wikicatCitiesInTheNetherlands wikicatMunicipalitiesOfNorthHolland wikicatPopulatedPlacesEstablishedInThe wikicatPopulatedPlacesInNorthHolland wikicatPortCities wikicatPortCitiesAndTownsInTheNetherlands wikicatPortCitiesAndTownsOfTheNorthSea wikicatPortsAndHarbours
What is the best private group tour of Rijksmuseum?,TGU,TGUTOP,what,tour,tour,circuit,none,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What are the Apartment Rental companies in Amsterdam?,ACM,ACMAPA,what,company,company,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q city populatedPlace settlement wgs city place place location city populatedPlace village location administrativeDistrict area capital center city district geographicPoint geographicalArea location municipality object physicalEntity point port region scene seat site tract urbanArea venue wikicat yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCapitals wikicatCapitalsInEurope wikicatCitiesInEurope wikicatCitiesInTheNetherlands wikicatMunicipalitiesOfNorthHolland wikicatPopulatedPlacesEstablishedInThe wikicatPopulatedPlacesInNorthHolland wikicatPortCities wikicatPortCitiesAndTownsInTheNetherlands wikicatPortCitiesAndTownsOfTheNorthSea wikicatPortsAndHarbours
What are the places to visit along the way from Cologne to Amsterdam?,TTD,TTDSIG,what,place,topographic_point,place,spot,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,0,
Where to stay for one night for cheap in Amsterdam?,ACM,ACMOTH,where,stay,stay,remain,rest,true,true,false,false,flase,1,0,0,0,0,0,1,0,0,1,0,0,   q q city populatedPlace settlement wgs city place place location city populatedPlace village location administrativeDistrict area capital center city district geographicPoint geographicalArea location municipality object physicalEntity point port region scene seat site tract urbanArea venue wikicat yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCapitals wikicatCapitalsInEurope wikicatCitiesInEurope wikicatCitiesInTheNetherlands wikicatMunicipalitiesOfNorthHolland wikicatPopulatedPlacesEstablishedInThe wikicatPopulatedPlacesInNorthHolland wikicatPortCities wikicatPortCitiesAndTownsInTheNetherlands wikicatPortCitiesAndTownsOfTheNorthSea wikicatPortsAndHarbours
What is the best driving route to take to get to the trail of Pulpit Rock hike?,TRS,TRSROU,what,route,path,route,itinerary,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What are the things to do in Oslo at Christmas?,ENT,ENTFES,what,thing,thing,none,none,true,true,false,false,flase,1,0,0,0,0,1,0,0,0,0,0,0,   q populatedPlace settlement wgs place place location populatedPlace village location administrativeDistrict area capital center city county district geographicPoint geographicalArea location municipality object physicalEntity point port region region seat section site subdivision tract urbanArea vicinity yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCapitalsInEurope wikicatCitiesAndTownsInNorway wikicatCountiesOfNorway wikicatMunicipalitiesOfNorway wikicatNUTS wikicatNeighbourhoodsOfOslo wikicatPopulatedCoastalPlacesInNorway wikicatPopulatedPlacesEstablishedInThe wikicatPortCities wikicatPortCitiesAndTownsInNorway wikicatPortCitiesAndTownsOfTheNorthSea wikicatPortsAndHarbours wikicatSkiAreasAndResortsInNorway wikicatSubdivisionsOfNorway wikicatVikingAgePopulatedPlaces   dUL q holiday abstraction act activity calendarDay day event festival fundamentalQuantity holiday legalHoliday leisure look measure observation psychologicalFeature sensing sensoryActivity timeOff timePeriod vacation yagoPermanentlyLocatedEntity wikicatChristianFestivalsAndHolyDays wikicatDecemberObservances wikicatHolidays wikicatPublicHolidaysInRussia wikicatPublicHolidaysInUkraine
